"id","ExtraCol17","ExtraCol18","ExtraCol19","ExtraCol20","ExtraCol21","ExtraCol22","ExtraCol23","ExtraCol24","ExtraCol25","ExtraCol26","ExtraCol27","ExtraCol28","ExtraCol29","ExtraCol30","ExtraCol31","ExtraCol32","ExtraCol33","ExtraCol34","ExtraCol35","ExtraCol36","ExtraCol37","storage_class","region","access_tier","other_details","event_date","login_time","logout_time","last_activity_ts","Headline_cnn","Description_cnn","Title_sc","Speaker (Party)(or nominated by)_sc","Speaker and title_sc","Statements_sc","DR1","DR2","DR3","DR4","DR5","DR6","DR7","DR8"
706,"a","high",368,"Z","medium",96,"Z","medium",269,"Z","medium",229,"X","high",15,"Y","high",411,"Z","low",275,"","","","","12-10-2024","16:56:00","19:19:00","12-10-2024 19:17","Before Orlando: The (former) deadliest LGBT attack in U.S. history - CNN","Until the mass shooting in Orlando, the deadliest attack on LGBT people in the U.S. belonged to New Orleans. A 1973 gay bar arson attack killed 32.","Nominee","R","Brett M. Kavanaugh","Judge KAVANAUGH. President Bush I worked for, yes.",0.504997650315055,-0.946033616924148,0.953452833038422,-0.574280399362473,-1.78913782188782,-0.807928805764935,0.0106729950573504,0.705090563634305
707,"b","low",264,"X","low",17,"Y","low",446,"Z","high",387,"Y","medium",173,"","low",390,"","high",473,"","","","","11-01-2024","08:56:00","10:41:00","11-01-2024 10:35","Paris survivor stories: Friday night interrupted - CNN","The terrorist attacks in Paris killed 130, injured hundreds more and left thousands reeling -- their minds scarred by indelible images and grief. 
","Senator","R","Senator Lindsey Graham (SC)","Senator GRAHAM. So thatÑÑ [Disturbance in the hearing room.] Senator GRAHAM. So I rememberÑI rememberÑÑ [Disturbance in the hearing room.] Senator GRAHAM. I will tell you what I remember when she leaves. So, I asked Elena Kagan about a statement that Greg Craig made. Do you know Greg Craig, by any chance?",-2.34780096804596,-0.850125985334589,-0.687010639315207,1.17162788996091,0.717556118789104,0.191295867583245,-0.156141499514028,-0.692646088829858
708,"b","high",270,"Y","medium",325,"Y","medium",324,"X","",134,"X","low",104,"X","medium",288,"Y","medium",189,"","","","","19-12-2024","16:41:00","18:11:00","19-12-2024 18:02","On patrol with Skid Row's 'angel cop'  - CNN","It's been his beat for 17 years. Now Deon Joseph sees an interest in Skid Row that didn't exist when downtown Los Angeles was a shell no one visited.
","Nominee","R","Brett M. Kavanaugh","Judge KAVANAUGH. I have met him. I have not seen him in many years, but yes. [Disturbance in the hearing room.]",-0.480575135748582,0.0086180437135378,0.208096802644345,-0.324912593676719,0.288365160415963,-0.944153916434588,-0.133364010834903,-1.43343096373903
709,"b","low",158,"Y","low",339,"X","high",229,"X","low",331,"Z","low",203,"X","medium",351,"Y","low",156,"","","","","27-10-2024","20:21:00","23:43:00","27-10-2024 23:38","'I'm the original voice of Siri' - CNN","Susan Bennett of suburban Atlanta says she is the voice of the original U.S. version of Siri on Apple's iPhone.","Senator","R","Senator Lindsey Graham (SC)","Senator GRAHAM. He was one of the defenders of President Clinton during the impeachment hearing, and somewhere in here I have got Greg CraigÕs statement about Kagan. I am looking for Greg CraigÕs statement. Here we go. Here is whatÑÔÔKagan was a progressive in the mold of Obama himself.ÕÕ ÔÔElena Kagan is clearly a legal progressive and comes from the progressive side of the spectrum,ÕÕ according to Ronald Klein. The first was Greg Craig. And I had an exchange with Justice Kagan when she was the nominee: ÔÔI am not trying to trick you. I do not have anything on Greg. He said, on May 16th, that you are largely progressive in the mold of Obama himself. Do you agree with that?ÕÕ Ms. Kagan, ÔÔSenator Graham, you know, in terms of my political views, I have been a Democrat all my life. I worked for two Democrat Presidents, and that is what my political views are.ÕÕ And I asked, ÔÔWould you consider your political views progressive?ÕÕ Ms. Kagan, ÔÔMy political views are generally progressive.ÕÕ Which is true. I really appreciate what she said, because I expect President Obama to go to someone like Elena Kagan who is progressive, shares his general view of judging, and who happened to be highly qualified. Sotomayor. President Obama nominated Sotomayor because he wanted someone whose philosophy of judging was hisÑwhich, as applied to the law and constitutional principles was, be ready to adopt them to a modern context. So President Obama nominated Sotomayor because he wanted someone whose philosophy of judging was his. I expect that to happen. If Donald Trump is President in 2020, he will be our next President. If it is somebody else, I expect that to happen. To my colleagues on the other side, what do you really expect? You should celebrate, even though you do not vote for himÑand I do not know why you would notÑthe quality of the man chosen by President Obama. Elena Kagan and Sotomayor came from the progressive wing of the judging world and of legal thought. They are absolutely highly qualified, good, decent people, and they gotÑlet me see if I can find the vote totals. Ms. Kagan got 63 votes and Sonia Sotomayor got 68. It is going to bother me that you do not get those numbers. But what bothers me is, they should have gotten 90. They should have gotten 95. Anthony Kennedy got 97. Antonin Scalia got 98. Ruth Bader Ginsburg got 96. So what is happening? Between then and now, advise and consent has taken on a different meaning. It used to be the understanding of this body that elections have consequences, and you would expect the President who won the election to pick somebody of their philosophy. I promise you that when Strom Thurmond voted for Ruth Bader Ginsburg, he did not agree with her legal philosophy. And I doubt if Senator Leahy agreed with Justice Scalia. Senator Leahy has voted for a lot of Republicans. I have voted for everyone presented since I have been here because I find them to be highly qualified, coming from backgrounds I would expect the President in question to choose from. So, as to your qualifications, how long have you been a judge?",-0.288917344442384,1.09936213682429,-0.556715191226959,0.080150805934125,1.27013754554187,-1.15598010205805,-0.467024961883425,0.791762164589329
710,"b","low",201,"Z","high",420,"X","high",208,"X","medium",4,"Y","low",497,"X","",139,"Z","high",132,"","","","","20-08-2024","21:48:00","00:52:00","21-08-2024 00:51","The FLDS bodyguard who turned on his 'prophet' - CNN","Willie Jessop, once the feared head of imprisoned polygamist prophet Warren Jeffs' security team, has switched sides. He's testifying for the federal government. ","Nominee","R","Brett M. Kavanaugh","Judge KAVANAUGH. I have been a judge for 12 years.",1.50455617946798,2.02009744569562,-1.6460850048604,0.565954808259594,0.133129806890346,0.0587144235370965,-0.558477193382992,0.744644079455194
711,"a","low",147,"X","low",118,"Y","medium",384,"Y","low",451,"Z","high",97,"X","low",372,"X","medium",326,"","","","","18-12-2024","18:56:00","22:56:00","18-12-2024 22:48","Driven to death by phone scammers - CNN","Jamaican lottery scams target nearly 300,000 Americans a year, costing them $300 million annually -- and leading to suicides among the most vulnerable victims.","Senator","R","Senator Lindsey Graham (SC)","Senator GRAHAM. How many opinions have you written?",-2.46001399991021,-1.22211893025766,-0.217614270344292,0.0671948240760013,-0.956160876272869,-0.45220689756286,-1.3295970043606,0.794890549953068
712,"b","low",231,"X","low",474,"X","low",184,"X","medium",485,"Y","low",298,"Y","medium",91,"X","low",NA,"","","","","27-10-2024","14:57:00","18:22:00","27-10-2024 18:17","After Nepal quake: Heaven, dotted with pockets of hell - CNN","In the shadow of Everest, the villagers who make Nepal's tourism business possible see virtually no sign of help. Until a native son arrives.
","Nominee","R","Brett M. Kavanaugh","Judge KAVANAUGH. I have written over 300 opinions.",-0.642433565416124,1.10126456274994,-0.149818020747552,-0.668056578704336,1.09900323684652,0.243964050261869,0.495594534672907,0.440907955568835
713,"b","medium",475,"Y","low",204,"Y","high",281,"X","high",367,"X","",241,"Y","low",481,"Z","low",279,"","","","","01-10-2024","08:38:00","10:12:00","01-10-2024 10:08","The new women's movement: Reviving the ERA fight - CNN","The last Equal Rights Amendment campaign failed to pass by its 1982 deadline. Now, the fight for the ERA is heating up again.
","Senator","R","Senator Lindsey Graham (SC)","Senator GRAHAM. Okay. Do you think there is a lot we can learn from those opinions if we spent time looking at them?",-0.131422777720897,-0.550201153532557,0.447210072733092,2.19559517964417,0.983331755336757,-0.86479783539945,0.834967954167364,-0.904936408127144
714,"b","low",170,"Z","low",370,"Z","high",492,"Y","high",87,"Z","low",329,"Y","low",20,"Y","high",99,"","","","","30-03-2024","11:56:00","14:01:00","30-03-2024 13:58","The politics of feminism: An unlikely partnership - CNN","Two women on opposite sides of the aisle in Washington are setting aside barriers for a common goal: They want to see the ERA in the U.S. Constitution.","Nominee","R","Brett M. Kavanaugh","Judge KAVANAUGH. Yes. I am very proud of my opinions, as I mentioned, and I tell people do not just read about the opinions. Read the opinions. I am very proud of them.",0.353113482130221,0.426161302573309,-0.552154982264012,-0.132707784799053,-0.195726063354998,-0.449886962764178,0.420637748006535,1.14154979779842
715,"b","high",231,"Y","high",311,"Y","high",68,"Y","high",129,"X","high",NA,"X","high",472,"Z","low",473,"","","","","28-11-2024","06:15:00","09:18:00","28-11-2024 09:15","Women in the world: Where the U.S. falters - CNN","Imagine countries where women and girls have it worst. The U.S. probably doesn't come to mind. But there are surprising ways in which the U.S. lags behind.","Senator","R","Senator Lindsey Graham (SC)","Senator GRAHAM. You were nominated by President Trump on July the 9th, my birthday, which I thought was a pretty good birthday present for somebody who thinks like I doÑand I think that may have something to do with thatÑat 9 oÕclock. By 9:23, Chuck Schumer says, ÔÔI will oppose Judge Kavanaugh.ÕÕ By 9:25, Senator Harris, ÔÔTrump Supreme Court Justice nominee Judge Kavanaugh represents a direct and fundamental threat to the rights and health care of hundreds of millions of Americans. I will oppose his nomination.ÕÕ Elizabeth Warren at 9:55, ÔÔBrett KavanaughÕs record as a judge and a lawyer is clear, hostile to health care for millions, opposed the CFPB, corporate accountability, thinks President Trump is above the law,ÕÕ on and on and on. Nancy Pelosi at 10:11, Bernie Sanders at 10:18, ÔÔIf Brett Kavanaugh is confirmed to the Supreme Court, it will have a profoundly negative effect on workersÕ rights, womenÕs rights, and voting rights for the decades to come.ÕÕ All I can say, within an hour and 18 minutes of your nomination, you became the biggest threat to democracy in the eyes of some of the most partisan people in the country who would hold Kagan and Sotomayor up as highly qualified and would challenge any Republican dare vote against them. You live in unusual times, as I do. You should get more than 90 votes, but you will not. And I am sorry it has gotten to where it has. It is got nothing to do about you. If you do not mindÑand you do not have toÑwhat did you tell your children yesterday about the hearing?",-0.147725357114263,1.13144116021612,-0.286099883190428,1.55058515957301,1.23868704381051,-0.86501461913585,0.0170398226416573,-1.07007931422568
716,"b","high",473,"Y","high",447,"Y","high",238,"Z","medium",369,"Y","low",258,"Y","low",230,"Z","",21,"","","","","23-05-2024","13:58:00","17:12:00","23-05-2024 17:06","A young ballclub barnstorms the Deep South   - CNN","The Anderson Monarchs, a Philadelphia baseball team that includes Little League phenom Mo'ne Davis, embarks on a bus tour to learn civil rights history.","Nominee","R","Brett M. Kavanaugh","Judge KAVANAUGH. They did as theyÑI will tell what they told me. I do not thinkÑthey gave me a big hug and said, ÔÔGood job, Daddy.ÕÕ And Margaret, before she went to bed, made a special trip down and said, ÔÔGive me a special hug.ÕÕ",0.00746714411386096,1.25301059467103,0.767587241188662,1.60465233093298,1.16647186491477,1.34387023331632,0.835242896567862,-0.14013177034562
717,"b","medium",75,"X","high",356,"X","high",304,"","high",249,"","low",138,"Y","high",NA,"X","low",205,"","","","","04-05-2024","08:55:00","12:11:00","04-05-2024 12:01","Epik is a refuge for the deplatformed far right. Here's why its CEO insists on doing it - CNN","
","Senator","R","Senator Lindsey Graham (SC)","Senator GRAHAM. I just wish we could have a hearing where the nomineeÕs kids could show up. Is that asking too much? [Disturbance in the hearing room.] Senator GRAHAM. So what kind of country have we become? None of this happened just a couple years ago. It is getting worse and worse and worse, and all of us have an obligation to try to correct it where we can. Roe v. Wade, are you familiar with the case?",0.742785956512566,0.795798064383087,-0.393555077851064,0.199986689180457,-0.859840155833876,0.91090272333573,0.166814726359095,-0.744375067708125
718,"b","low",126,"Z","high",420,"Y","medium",399,"Z","high",273,"X","low",482,"X","low",79,"Z","high",62,"","","","","04-11-2024","15:27:00","18:29:00","04-11-2024 18:23","Biden vowed to close federal private prisons, but prison companies are finding loopholes to keep them open - CNNPolitics","Leavenworth Detention Center seems like a prime example of why President Joe Biden wants to close private prisons: So far this year, the federally contracted jail has been the site of multiple stabbings and a fatal beating. Former guards say drugs and weapons are common behind bars -- and for months, many cell doors didn't even lock. A judge called it ""an absolute hellhole"" at a recent sentencing hearing.  ","Nominee","R","Brett M. Kavanaugh","Judge KAVANAUGH. I am, Senator. [Laughter.]",-0.0941266187375602,0.267953824307099,-1.93592393900744,-0.776222501228839,-0.399610480677899,1.95275435517644,-0.782104576918479,0.233432977419636
719,"a","high",246,"Z","medium",420,"Z","high",418,"Z","medium",202,"Y","medium",133,"Z","low",159,"X","high",16,"","","","","21-11-2024","19:00:00","21:52:00","21-11-2024 21:45","Fears of unlikely federal gun-control measures lead to raft of state laws - CNNPolitics","Brandon Steele, a second-term Republican in West Virginia's House, worked Amid fears on social media and by gun-rights groups that the Second Amendment is under threat, GOP lawmakers have rushed to pass state laws seeking to blunt any federal gun restrictions the Biden administration might adopt.","Senator","R","Senator Lindsey Graham (SC)","Senator GRAHAM. Can you, in 30 seconds, give me the general holding of Roe v. Wade?",1.53156350080781,0.464213019259747,2.16779241820432,-0.391390582004439,-1.11202432172789,-0.386972870447426,-0.383832037532415,0.721068062030937
720,"b","low",204,"X","low",27,"Y","medium",143,"","low",417,"Z","high",72,"X","medium",431,"Z","",498,"","","","","27-03-2024","12:19:00","15:38:00","27-03-2024 15:30","Roger Golubski: Federal grand jury investigating Kansas City cop who allegedly 'exploited and terrorized' Black residents for decades - CNN","Federal prosecutors in Kansas have launched a criminal grand jury investigation into a retired Kansas City police detective who is the subject of long-swirling allegations that he ""exploited and terrorized"" Black residents of the city's north end for decades, CNN has learned.","Nominee","R","Brett M. Kavanaugh","Judge KAVANAUGH. As elaborated upon in Planned Parenthood v. Casey, a woman has a constitutional right, as interpreted by the Supreme Court under the Constitution, to obtain an abortion up to the point of viability, subject to reasonable regulations by the State, so long as those reasonable regulations do not constitute an undue burden on the womanÕs right.",-3.02977313344609,-1.11073801165011,-1.04359722606101,0.123650317888915,-1.1272847329909,1.07531053174059,-0.290852274158585,0.0562646332455373
721,"b","high",170,"Z","medium",352,"Z","high",233,"","low",82,"X","medium",47,"X","medium",7,"X","high",42,"","","","","22-09-2024","06:17:00","08:53:00","22-09-2024 08:48","Texas abortion ban is an early glimpse of what post-Roe America would look like for women  - CNN","As Texas' law hurtles toward the US Supreme Court, women in Nicole's shoes have been forced to make rushed decisions or travel hundreds of miles to access health care.","Senator","R","Senator Lindsey Graham (SC)","Senator GRAHAM. Okay. As to how the system works, can you sit down with fiveÑyou and four other judges and overrule Roe v. Wade just because you want to?",0.896088738710075,0.618619746854274,1.19074424287218,-0.852535867734402,-1.29509097708404,0.981728562478488,0.270334670114395,-0.249028516372222
722,"b","high",389,"X","low",293,"Z","low",415,"Z","medium",220,"X","medium",33,"X","high",95,"Z","low",453,"","","","","19-05-2024","21:37:00","00:09:00","20-05-2024 00:07","Government suspends training at sea after college student says she and others were raped  - CNN","The federal government's academy for merchant mariners is halting a key training program that sends students thousands of miles away from campus on commercial ships after a 19-year-old student was allegedly raped at sea.","Nominee","R","Brett M. Kavanaugh","Judge KAVANAUGH. Senator, Roe v. Wade is an important precedent of the Supreme Court. It has been reaffirmedÑÑ",-1.36907400614738,-0.045220860908751,1.50665174021492,-0.506685216244906,0.230116068709028,1.26375114461387,2.42642657237257,0.207932863284082
723,"b","low",249,"Y","low",388,"Z","low",419,"Y","high",111,"Z","medium",176,"Y","high",315,"Z","high",272,"","","","","31-01-2024","13:11:00","14:38:00","31-01-2024 14:34","Maersk investigates alleged rape of 19-year-old during federal training program
 - CNN","International shipping giant Maersk has suspended five crew members and launched an investigation in the wake of an explosive blog post from a student at a federal service academy who said she was raped in 2019 on one of the company's ships when she was 19 years old.","Senator","R","Senator Lindsey Graham (SC)","Senator GRAHAM. But do you not have to have a case as aÑI mean, you just cannotÑÔÔWhat are you doing for lunch? ÕÕ ÔÔLet us overrule Roe v. Wade.ÕÕ It does not work that way, right?",-0.534179027043044,-0.966696200272454,0.303390035878385,-1.21254227780876,2.05978108931771,1.26031922852288,1.00944740991881,1.23171555380509
724,"b","low",182,"Z","high",112,"Y","low",411,"Z","high",345,"X","medium",408,"Y","medium",402,"Y","low",160,"","","","","26-02-2024","06:26:00","08:15:00","26-02-2024 08:05","Beta Operating Company, operator of leaking oil infrastructure, has record of violations - CNN","The company that operates the pipeline responsible for the oil spill off the Southern California coast has been cited by federal regulators for more than 100 violations over the past 11 years, including at least two that led to worker injuries, government and court records show.","Nominee","R","Brett M. Kavanaugh","Judge KAVANAUGH. I see what you are asking, Senator. Right. The way cases come up to us in that context or in other contexts would be a law is passedÑÑ",-0.403088644956582,-0.399711572991441,-1.60366215900944,0.397148698156838,0.809215957326896,2.37282267919112,-1.03130366313303,-0.461832115955492
725,"b","high",96,"Z","low",299,"X","medium",229,"X","low",NA,"X","high",77,"X","low",215,"X","medium",431,"","","","","04-09-2024","09:13:00","12:41:00","04-09-2024 12:38","Compassionate release became a life-or-death lottery for thousands of federal inmates during the pandemic  - CNN","The assessment was dire: Horacio Estrada-Elias had ""less than 18 months"" left to live, his prison doctor wrote last year in a document submitted with the 90-year-old inmate's request for compassionate release. ","Senator","R","Senator Lindsey Graham (SC)","Senator GRAHAM. Can I give you an example? Because I can do this quicker.",-0.869899631209786,1.61342921513462,-0.375805190202912,-2.33020230997124,-0.959420828281888,0.253670450332028,0.183107616856013,-0.0424913193612508
726,"b","high",443,"X","low",142,"X","high",133,"X","",149,"Z","low",2,"Y","low",43,"X","high",NA,"","","","","14-03-2024","15:42:00","19:19:00","14-03-2024 19:16","Trump's efforts to subvert the 2020 presidential election could put future fair elections in jeopardy - CNNPolitics","Trump's efforts to subvert the election leave the future of free and fair elections in jeopardy.","Nominee","R","Brett M. Kavanaugh","Judge KAVANAUGH. Yes.",-1.56432005736572,1.56995763100418,1.16310186999796,1.012549475328,-0.930068277760182,0.613820288594262,1.22528431261317,0.289504834121089
727,"b","medium",491,"X","medium",58,"Z","high",184,"Z","high",NA,"Y","low",NA,"X","high",73,"Y","",345,"","","","","09-11-2024","07:23:00","11:20:00","09-11-2024 11:10","As Herschel Walker eyes a Georgia Senate seat, a newly revealed stalking claim brings his troubled history under new scrutiny  - CNNPolitics","A Texas woman told police in 2002 that Georgia US Senate candidate Herschel Walker had threatened and stalked her, according to a police report obtained by CNN.  ","Senator","R","Senator Lindsey Graham (SC)","Senator GRAHAM. So some State somewhere or some town somewhere passes a law that runs into the face of Roe. Somebody will object. They will go to lower courts, and eventually it might come up to the Supreme Court challenging the foundations of Roe v. Wade. It would take some legislative enactment for that to happen. Is that correct?",0.896129192439006,-1.53236785297992,0.723983540389997,2.13659764755806,-1.61217077843642,-0.572869912244647,1.52496761240795,-0.74700122348919
728,"b","low",121,"Z","low",287,"Y","high",327,"Z","medium",431,"X","low",280,"","high",445,"Z","low",383,"","","","","04-02-2024","09:02:00","12:13:00","04-02-2024 12:11","MyPillow CEO Mike Lindell's latest election conspiracy theory is his most bizarre yet   - CNNPolitics","MyPillow CEO Mike Lindell, a close ally of former President Donald Trump, has emerged as one of the most vocal boosters still pushing false claims about the 2020 election. His latest theory about vote-switching is outrageous.","Nominee","R","Brett M. Kavanaugh","Judge KAVANAUGH. That is correct.",-0.667341227794528,0.727072986168499,-0.823698800964945,0.614329241976793,0.0196556928127417,-0.114370751134595,-1.05921985729195,-0.131109641722671
729,"b","medium",20,"X","high",10,"Z","high",127,"X","medium",108,"Z","low",281,"X","low",107,"Z","low",181,"","","","","27-04-2024","10:11:00","13:43:00","27-04-2024 13:42","One of the last Guantanamo detainees is a litmus test for Biden - CNNPolitics","Mohammed al-Qahtani is one of only 39 detainees left at Guantanamo. Once tortured, prisoner's quest for freedom is a test of larger political realities at play for the Biden administration.","Senator","R","Senator Lindsey Graham (SC)","Senator GRAHAM. If there was such an action by a State or a local government challenging Roe and it came before the Supreme Court, would you listen to both sides?",0.346206184833615,-1.18031741758191,-1.28836493877846,1.2539812169756,-1.1679568942509,-1.32721090393925,0.667951191624546,-1.18116495743957
730,"b","medium",15,"Z","high",46,"Z","high",341,"Z","medium",434,"Y","low",0,"Z","medium",289,"Y","medium",150,"","","","","30-12-2024","09:47:00","13:35:00","30-12-2024 13:27","Candidates echo fake Arizona fraud claims with an eye on 2022 - CNNPolitics","A slew of midterm candidates are using phony election fraud claims in Arizona to cozy up to Trump supporters","Nominee","R","Brett M. Kavanaugh","Judge KAVANAUGH. I listen to both sides in every case, Senator. I have for 12 years, yes.",1.16545085519703,-0.96285960859701,-1.21640697569772,0.18346293145706,-1.18928865872788,0.511803216564289,0.132568744275802,-0.691173733621869
731,"b","low",222,"X","medium",264,"Y","medium",257,"Y","high",NA,"Z","low",101,"Y","low",468,"X","medium",4,"","","","","09-01-2024","08:02:00","09:24:00","09-01-2024 09:15","Surfside building collapse could lead to new Florida laws - CNN","Inspectors from the town of Surfside visited Champlain Towers South to review permits dozens of times in the years before it collapsed. Now, the Florida disaster could lead to stricter building rules.","Senator","R","Senator Lindsey Graham (SC)","Senator GRAHAM. When it comes to overruling a longstanding precedent of the Court, is there a formula that you use, an analysis?",-1.05369959240883,-0.732538862358837,-0.818811672996381,0.202563777062158,-1.12229016722577,0.114637746191171,-0.729201534417594,-0.703538260502827
732,"b","high",314,"X","low",449,"X","low",221,"Y","high",482,"Y","low",NA,"Z","low",187,"Y","medium",NA,"","","","","31-08-2024","11:53:00","14:08:00","31-08-2024 14:07","Report found Surfside condo association was deeply underfunded as repair bills piled up - CNN","An independent budget review warned the Champlain Towers South condo association that its financial reserves were critically underfunded in the face of urgently needed structural repairs a little over a year before the building collapsed, a document obtained by CNN shows. ","Nominee","R","Brett M. Kavanaugh","Judge KAVANAUGH. So, first of all, you start with the notion of precedent. And as I have said to Senator Feinstein, in this context this is a precedent that has been reaffirmed many times over 45 years, including in Planned Parenthood v. Casey, where they specifically considered whether to overrule, and reaffirmed and applied all the stare decisis factors. So that importantly became precedent on precedent in this context. But you look atÑthere are factors you look at whenever you are considering any precedent.",-0.800044085524635,1.91267033690282,0.936178544161639,-0.600299664104506,0.877254226820685,-0.309548289731489,1.45999737648567,-0.464386609391336
733,"b","medium",25,"Y","high",357,"Z","medium",177,"Z","low",171,"Y","",369,"Y","high",33,"Z","low",21,"","","","","07-02-2024","14:15:00","16:01:00","07-02-2024 15:51","'Tragedy beyond tragedy': Over a week after Surfside condo collapse, questions remain unanswered - CNN","Sara Nir was up late, checking her email when she heard knocking sounds that went from a soft tapping to hard pounding to a frightful crash overhead -- as if a wall had collapsed in the unit above her ground-floor condo.   ","Senator","R","Senator Lindsey Graham (SC)","Senator GRAHAM. So there is a process in place that the Court has followed for a very long time. Is that correct?",0.890375144913277,-1.5030690490933,-1.21756669281761,-1.57928747769741,0.132734550995633,0.0724399090245714,0.979945485332027,-0.286103864922123
734,"a","low",254,"Z","medium",7,"X","low",229,"X","medium",327,"Y","medium",325,"X","low",NA,"Y","low",228,"","","","","24-12-2024","06:25:00","07:42:00","24-12-2024 07:40","Champlain Towers South engineering firm failed to keep occupants safe, lawsuit alleges - CNN","A family suing the Champlain Towers South condo association names the engineering firm that performed a 2018 structural analysis of the building as a defendant, arguing the firm should have more thoroughly examined the building's stability.","Nominee","R","Brett M. Kavanaugh","Judge KAVANAUGH. That is correct, Senator.",0.647224149662845,-0.599843941790375,0.156590883884592,-0.190345952734297,0.0322191771686271,0.315949423302319,-2.23178016827307,0.597216706905929
735,"b","low",199,"X","low",54,"Y","low",232,"","",NA,"Y","low",407,"Y","low",NA,"Z","low",265,"","","","","05-11-2024","12:19:00","14:51:00","05-11-2024 14:43","Florida condo was 'shaking all the time' during luxury tower construction next door, according to residents - CNN","Two and a half years before her building collapsed into a pile of rubble, Champlain Towers South resident Mara Chouela dashed off the latest in a string of angry complaints about the development project next door. ","Senator","R","Senator Lindsey Graham (SC)","Senator GRAHAM. Citizens United, if somebody said Citizens United has been harmful to the country and made a record that the effects of Citizens United has empowered about 20 or 30 people in the country to run all the elections, and some State or locality somewhere passed a ban on soft money, and it got to the Court, would you at least listen to the argument that Citizens United needs to be revisited?",-2.67129624282358,-0.989703285800499,-0.236898944337201,0.359244260930933,0.444884792685177,1.83857054237321,-0.382285756808052,-0.440030300524481
736,"b","medium",466,"Z","high",215,"X","high",153,"X","high",39,"Y","medium",273,"Y","low",325,"X","low",212,"","","","","19-04-2024","17:18:00","19:39:00","19-04-2024 19:38","Another lawsuit has been filed against the condo association after deadly collapse in Surfside - CNN","A new class-action lawsuit has been filed against the Champlain Towers South condominium association in connection to last week's deadly collapse in Surfside, Florida. ","Nominee","R","Brett M. Kavanaugh","Judge KAVANAUGH. Of course. I listen to all arguments. You have an open mind. You get the briefs and arguments. And some arguments are better than others. Precedent is critically important. It is the foundation of our system. But you listen to all arguments.",2.21790080978116,1.07126581554587,-1.01521186954132,1.91248114623103,-0.376738560020786,-0.30008957944034,0.79417275025285,-0.350280332526174
737,"b","medium",301,"Z","high",214,"X","high",191,"Y","medium",NA,"X","low",201,"Z","high",451,"Y","medium",351,"","","","","09-02-2024","09:28:00","09:59:00","09-02-2024 09:57","Surfside condo owners in Florida building were facing assessments for $15 million worth of repairs - CNN","Condo owners in the South Florida tower that collapsed last week were facing assessments for millions of dollars worth of repairs -- with payments set to begin a week after the building's deadly fall.","Senator","R","Senator Lindsey Graham (SC)","Senator GRAHAM. Okay. Where were you on September 11, 2001?",1.72611326168409,0.832990835265906,-0.771344614447376,0.830283585552105,-0.721244151705794,1.15687403162978,0.221925789480426,-0.32370372466087
738,"a","low",211,"X","medium",19,"Y","high",242,"X","low",103,"Z","high",279,"Y","high",387,"X","low",180,"","","","","13-07-2024","12:16:00","14:57:00","13-07-2024 14:54","Surfside condo collapse: Engineers search for the cause - CNN","Amid a rescue mission now in its fifth day, engineers and government officials are trying to determine how a Surfside, Florida, condominium tower crashed to the ground, seemingly without warning.","Nominee","R","Brett M. Kavanaugh","Judge KAVANAUGH. Initially, I was in my then office in the EOB, and then after the first, as I recall, as the first building was hit, I was in the CounselÕs office on the second floor of the West Wing for the next few minutes. Then we were all told to go down to the bottom of the West Wing. And then we were all evacuated, and I think the thought was Flight 93 might have been heading for the White House. It might have been heading here. And Secret ServiceÑwe were being hustled out, and then kind of panic, started screaming at us, ÔÔSprint,ÕÕ ÔÔRun,ÕÕ and we sprinted out. My wife was a few steps ahead of me. She was President BushÕs personal aide at the time, and we sprinted out. She was wearing a black and white checked shirt, I remember, and we sprinted out the front gate kind of into Lafayette Park, and no iPhones or anything like that, BlackBerrys, at that point in time, we did not have that, and our cell phones did not work, so we were all just kind of out there. And then I remember somehow ending up seeing on TVÑdown more on Connecticut Avenue there were TVs out, Mayflower Hotel. I remember I was with Sara Taylor who worked at the White House, and we watchedÑwe were watching as theÑI was standing with her when the twoÑwhen the two buildingsÑwhen the buildings fell.",-1.07768226420485,-1.20505655749777,0.835747582352517,1.84099891788251,-1.27231481093689,0.091505788570101,-2.39120098602488,0.091583072474515
739,"a","low",293,"X","medium",128,"Y","medium",308,"X","low",490,"Z","",192,"X","high",344,"Y","",395,"","","","","13-08-2024","13:56:00","15:56:00","13-08-2024 15:53","Champlain Towers South: Mystery of what caused the Florida condo collapse deepens - CNN","The collapse of a high-rise condo tower in South Florida early Thursday morning has left at least four people dead and 159 more currently unaccounted for. Now, as the search for survivors continues, a critical question looms: What caused the building to fall?","Senator","R","Senator Lindsey Graham (SC)","Senator GRAHAM. So when somebody says post-9/11, that we have been at war and it is called the ÔÔWar on Terrorism,ÕÕ do you generally agree with that concept?",-1.20792225603594,-1.59252435547405,0.290013248835556,0.582669714272455,-1.46866957282463,0.169136297677258,-1.6735375182307,0.406704195122263
