id,Parch,Ticket,Fare,Cabin,Embarked,ExtraCol1,ExtraCol2,ExtraCol3,ExtraCol4,ExtraCol5,ExtraCol6,ExtraCol7,ExtraCol8,ExtraCol9,ExtraCol10,ExtraCol11,ExtraCol12,ExtraCol13,ExtraCol14,ExtraCol15,Parch_ew_bin,Parch_ew_bin_num,Fare_ew_bin,Fare_ew_bin_num,ExtraCol1_ew_bin,ExtraCol1_ew_bin_num,ExtraCol4_ew_bin,ExtraCol4_ew_bin_num,ExtraCol7_ew_bin,ExtraCol7_ew_bin_num,ExtraCol10_ew_bin,ExtraCol10_ew_bin_num,ExtraCol13_ew_bin,ExtraCol13_ew_bin_num,Fare_smooth_median_bin,Fare_smoothed,ExtraCol1_smooth_median_bin,ExtraCol1_smoothed,ExtraCol2A,ExtraCol2B,ExtraCol2C,ExtraCol2D,Ticket_freq,Cabin_freq,ExtraCol2_freq
673,0,C.A. 24580,10.5,B96 B98,S,43,D,unknown,NA,D,NA,64,A,medium,98,X,high,241,Z,high,Parch_1,1,Fare_1,1,ExtraCol1_3,3,NA,NA,ExtraCol7_4,4,ExtraCol10_5,5,ExtraCol13_3,3,Fare_2,10.5,ExtraCol1_2,43,0,0,0,1,1,691,155
674,0,244270,13,B96 B98,S,9,C,high,99,A,low,79,B,medium,NA,X,NA,42,Z,high,Parch_1,1,Fare_1,1,ExtraCol1_1,1,ExtraCol4_5,5,ExtraCol7_4,4,NA,NA,ExtraCol13_1,1,Fare_3,13,ExtraCol1_1,9,0,0,1,0,1,691,153
675,0,239856,0,B96 B98,S,62,A,high,76,NA,high,NA,NA,low,89,Y,high,383,Z,medium,Parch_1,1,Fare_1,1,ExtraCol1_4,4,ExtraCol4_4,4,NA,NA,ExtraCol10_5,5,ExtraCol13_4,4,Fare_1,0,ExtraCol1_4,62,1,0,0,0,1,691,441
676,0,349912,7.775,B96 B98,S,43,A,medium,NA,C,high,67,C,unknown,NA,X,medium,363,Z,low,Parch_1,1,Fare_1,1,ExtraCol1_3,3,NA,NA,ExtraCol7_4,4,NA,NA,ExtraCol13_4,4,Fare_1,7.775,ExtraCol1_2,43,1,0,0,0,1,691,441
677,0,342826,8.05,B96 B98,S,58,A,medium,NA,D,NA,83,A,low,92,Y,high,151,Y,medium,Parch_1,1,Fare_1,1,ExtraCol1_3,3,NA,NA,ExtraCol7_5,5,ExtraCol10_5,5,ExtraCol13_2,2,Fare_2,8.05,ExtraCol1_4,58,1,0,0,0,1,691,441
678,0,4138,9.8417,B96 B98,S,43,A,unknown,NA,B,high,NA,NA,medium,78,Y,low,102,Y,medium,Parch_1,1,Fare_1,1,ExtraCol1_3,3,NA,NA,NA,NA,ExtraCol10_4,4,ExtraCol13_2,2,Fare_2,9.8417,ExtraCol1_2,43,1,0,0,0,1,691,441
679,6,CA 2144,46.9,B96 B98,S,52,D,medium,51,D,unknown,41,C,medium,21,NA,high,431,NA,low,Parch_5,5,Fare_1,1,ExtraCol1_3,3,ExtraCol4_3,3,ExtraCol7_3,3,ExtraCol10_2,2,ExtraCol13_5,5,Fare_5,46.9,ExtraCol1_4,52,0,0,0,1,6,691,155
680,1,PC 17755,512.3292,B51 B53 B55,C,93,A,unknown,44,A,unknown,NA,B,NA,20,X,medium,389,Y,low,Parch_1,1,Fare_5,5,ExtraCol1_5,5,ExtraCol4_3,3,NA,NA,ExtraCol10_2,2,ExtraCol13_4,4,Fare_5,512.3292,ExtraCol1_5,93,1,0,0,0,3,2,441
681,0,330935,8.1375,B96 B98,Q,72,A,high,83,D,medium,2,NA,NA,54,NA,low,148,Y,NA,Parch_1,1,Fare_1,1,ExtraCol1_4,4,ExtraCol4_5,5,ExtraCol7_1,1,ExtraCol10_3,3,ExtraCol13_2,2,Fare_2,8.1375,ExtraCol1_4,72,1,0,0,0,1,691,441
682,0,PC 17572,76.7292,D49,C,13,D,high,NA,A,NA,NA,D,unknown,50,Z,low,350,Y,NA,Parch_1,1,Fare_1,1,ExtraCol1_1,1,NA,NA,NA,NA,ExtraCol10_3,3,ExtraCol13_4,4,Fare_5,76.7292,ExtraCol1_1,13,0,0,0,1,3,1,155
683,0,6563,9.225,B96 B98,S,95,A,high,NA,NA,NA,80,B,unknown,23,Y,NA,120,X,NA,Parch_1,1,Fare_1,1,ExtraCol1_5,5,NA,NA,ExtraCol7_5,5,ExtraCol10_2,2,ExtraCol13_2,2,Fare_2,9.225,ExtraCol1_5,95,1,0,0,0,1,691,441
684,2,CA 2144,46.9,B96 B98,S,95,A,medium,NA,NA,high,17,NA,high,26,X,low,90,Z,high,Parch_2,2,Fare_1,1,ExtraCol1_5,5,NA,NA,ExtraCol7_1,1,ExtraCol10_2,2,ExtraCol13_1,1,Fare_5,46.9,ExtraCol1_5,95,1,0,0,0,6,691,441
685,1,29750,39,B96 B98,S,16,D,high,6,D,low,NA,B,low,89,Y,high,NA,NA,high,Parch_1,1,Fare_1,1,ExtraCol1_1,1,ExtraCol4_1,1,NA,NA,ExtraCol10_5,5,NA,NA,Fare_4,39,ExtraCol1_1,16,0,0,0,1,2,691,155
686,2,SC/Paris 2123,41.5792,B96 B98,C,80,A,high,69,D,NA,90,NA,unknown,NA,Y,low,416,Z,low,Parch_2,2,Fare_1,1,ExtraCol1_5,5,ExtraCol4_4,4,ExtraCol7_5,5,NA,NA,ExtraCol13_5,5,Fare_5,41.5792,ExtraCol1_5,80,1,0,0,0,3,691,441
687,1,3101295,39.6875,B96 B98,S,43,C,high,65,NA,high,49,NA,medium,NA,Z,medium,459,X,low,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_4,4,ExtraCol7_3,3,NA,NA,ExtraCol13_5,5,Fare_4,39.6875,ExtraCol1_2,43,0,0,1,0,6,691,153
688,0,349228,10.1708,B96 B98,S,59,D,unknown,58,D,medium,48,B,NA,NA,Z,medium,230,Z,high,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_3,3,ExtraCol7_3,3,NA,NA,ExtraCol13_3,3,Fare_2,10.1708,ExtraCol1_4,59,0,0,0,1,1,691,155
689,0,350036,7.7958,B96 B98,S,44,C,low,5,B,high,42,A,medium,15,Y,medium,71,X,high,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_1,1,ExtraCol7_3,3,ExtraCol10_1,1,ExtraCol13_1,1,Fare_1,7.7958,ExtraCol1_3,44,0,0,1,0,1,691,153
690,1,24160,211.3375,B5,S,78,A,low,49,C,low,37,NA,NA,NA,X,medium,271,X,medium,Parch_1,1,Fare_3,3,ExtraCol1_4,4,ExtraCol4_3,3,ExtraCol7_2,2,NA,NA,ExtraCol13_3,3,Fare_5,211.3375,ExtraCol1_5,78,1,0,0,0,3,2,441
691,0,17474,57,B20,S,99,D,high,89,A,medium,38,A,NA,NA,NA,high,340,NA,high,Parch_1,1,Fare_1,1,ExtraCol1_5,5,ExtraCol4_5,5,ExtraCol7_2,2,NA,NA,ExtraCol13_4,4,Fare_5,57,ExtraCol1_5,99,0,0,0,1,2,2,155
692,1,349256,13.4167,B96 B98,C,79,A,medium,23,A,high,55,C,NA,64,X,high,485,X,low,Parch_1,1,Fare_1,1,ExtraCol1_4,4,ExtraCol4_2,2,ExtraCol7_3,3,ExtraCol10_4,4,ExtraCol13_5,5,Fare_3,13.4167,ExtraCol1_5,79,1,0,0,0,1,691,441
693,0,1601,56.4958,B96 B98,S,43,C,high,69,A,high,NA,A,NA,NA,Z,high,56,X,medium,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_4,4,NA,NA,NA,NA,ExtraCol13_1,1,Fare_5,56.4958,ExtraCol1_2,43,0,0,1,0,7,691,153
694,0,2672,7.225,B96 B98,C,94,A,low,85,C,unknown,NA,A,NA,23,Y,NA,328,Z,medium,Parch_1,1,Fare_1,1,ExtraCol1_5,5,ExtraCol4_5,5,NA,NA,ExtraCol10_2,2,ExtraCol13_4,4,Fare_1,7.225,ExtraCol1_5,94,1,0,0,0,1,691,441
695,0,113800,26.55,B96 B98,S,9,A,high,NA,NA,unknown,86,D,medium,18,Y,high,256,X,low,Parch_1,1,Fare_1,1,ExtraCol1_1,1,NA,NA,ExtraCol7_5,5,ExtraCol10_1,1,ExtraCol13_3,3,Fare_4,26.55,ExtraCol1_1,9,1,0,0,0,1,691,441
696,0,248731,13.5,B96 B98,S,25,A,medium,51,D,NA,11,A,unknown,NA,NA,NA,294,Z,high,Parch_1,1,Fare_1,1,ExtraCol1_2,2,ExtraCol4_3,3,ExtraCol7_1,1,NA,NA,ExtraCol13_3,3,Fare_3,13.5,ExtraCol1_1,25,1,0,0,0,1,691,441
697,0,363592,8.05,B96 B98,S,72,A,medium,NA,NA,low,30,B,NA,7,Y,high,46,X,medium,Parch_1,1,Fare_1,1,ExtraCol1_4,4,NA,NA,ExtraCol7_2,2,ExtraCol10_1,1,ExtraCol13_1,1,Fare_2,8.05,ExtraCol1_4,72,1,0,0,0,1,691,441
698,0,35852,7.7333,B96 B98,Q,59,D,high,69,C,NA,75,C,unknown,NA,Y,low,8,Y,low,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_4,4,ExtraCol7_4,4,NA,NA,ExtraCol13_1,1,Fare_1,7.7333,ExtraCol1_4,59,0,0,0,1,1,691,155
699,1,17421,110.8833,C68,C,5,A,high,NA,NA,low,54,B,medium,86,X,low,303,Y,low,Parch_1,1,Fare_2,2,ExtraCol1_1,1,NA,NA,ExtraCol7_3,3,ExtraCol10_5,5,ExtraCol13_4,4,Fare_5,110.8833,ExtraCol1_1,5,1,0,0,0,4,2,441
700,0,348121,7.65,F G63,S,9,A,medium,NA,B,NA,33,B,medium,30,Y,high,99,Z,NA,Parch_1,1,Fare_1,1,ExtraCol1_1,1,NA,NA,ExtraCol7_2,2,ExtraCol10_2,2,ExtraCol13_1,1,Fare_1,7.65,ExtraCol1_1,9,1,0,0,0,1,1,441
701,0,PC 17757,227.525,C62 C64,C,52,A,low,NA,A,low,31,NA,low,NA,X,high,306,Z,NA,Parch_1,1,Fare_3,3,ExtraCol1_3,3,NA,NA,ExtraCol7_2,2,NA,NA,ExtraCol13_4,4,Fare_5,227.525,ExtraCol1_4,52,1,0,0,0,4,1,441
702,0,PC 17475,26.2875,E24,S,61,C,high,71,NA,NA,11,NA,NA,NA,X,low,13,Z,high,Parch_1,1,Fare_1,1,ExtraCol1_4,4,ExtraCol4_4,4,ExtraCol7_1,1,NA,NA,ExtraCol13_1,1,Fare_4,26.2875,ExtraCol1_4,61,0,0,1,0,1,2,153
703,1,2691,14.4542,B96 B98,C,16,C,low,24,C,low,NA,D,low,25,X,high,400,Z,low,Parch_1,1,Fare_1,1,ExtraCol1_1,1,ExtraCol4_2,2,NA,NA,ExtraCol10_2,2,ExtraCol13_5,5,Fare_3,14.4542,ExtraCol1_1,16,0,0,1,0,2,691,153
704,0,36864,7.7417,B96 B98,Q,17,C,medium,75,NA,high,NA,C,medium,6,Y,low,166,X,medium,Parch_1,1,Fare_1,1,ExtraCol1_1,1,ExtraCol4_4,4,NA,NA,ExtraCol10_1,1,ExtraCol13_2,2,Fare_1,7.7417,ExtraCol1_1,17,0,0,1,0,1,691,153
705,0,350025,7.8542,B96 B98,S,43,C,high,54,C,NA,41,D,unknown,NA,Z,low,NA,X,medium,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_3,3,ExtraCol7_3,3,NA,NA,NA,NA,Fare_1,7.8542,ExtraCol1_2,43,0,0,1,0,1,691,153
706,0,250655,26,B96 B98,S,56,D,low,93,D,high,NA,C,high,2,X,high,172,Y,medium,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_5,5,NA,NA,ExtraCol10_1,1,ExtraCol13_2,2,Fare_4,26,ExtraCol1_4,56,0,0,0,1,2,691,155
707,0,223596,13.5,B96 B98,S,43,A,medium,65,C,high,27,NA,high,42,X,low,209,X,NA,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_4,4,ExtraCol7_2,2,ExtraCol10_3,3,ExtraCol13_3,3,Fare_3,13.5,ExtraCol1_2,43,1,0,0,0,1,691,441
708,0,PC 17476,26.2875,E24,S,43,D,high,NA,A,low,NA,NA,unknown,3,Y,low,265,Y,high,Parch_1,1,Fare_1,1,ExtraCol1_3,3,NA,NA,NA,NA,ExtraCol10_1,1,ExtraCol13_3,3,Fare_4,26.2875,ExtraCol1_2,43,0,0,0,1,1,2,155
709,0,113781,151.55,B96 B98,S,47,D,unknown,97,B,NA,NA,C,unknown,NA,X,high,322,Y,high,Parch_1,1,Fare_2,2,ExtraCol1_3,3,ExtraCol4_5,5,NA,NA,NA,NA,ExtraCol13_4,4,Fare_5,151.55,ExtraCol1_4,47,0,0,0,1,4,691,155
710,1,2661,15.2458,B96 B98,C,43,D,unknown,99,D,unknown,40,C,unknown,NA,X,medium,344,X,medium,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_5,5,ExtraCol7_3,3,NA,NA,ExtraCol13_4,4,Fare_3,15.2458,ExtraCol1_2,43,0,0,0,1,2,691,155
711,0,PC 17482,49.5042,C90,C,43,A,low,74,A,high,25,D,NA,32,Y,medium,495,X,high,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_4,4,ExtraCol7_2,2,ExtraCol10_2,2,ExtraCol13_5,5,Fare_5,49.5042,ExtraCol1_2,43,1,0,0,0,1,1,441
712,0,113028,26.55,C124,S,43,D,high,59,A,medium,63,NA,NA,NA,Y,high,89,Z,low,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_3,3,ExtraCol7_4,4,NA,NA,ExtraCol13_1,1,Fare_4,26.55,ExtraCol1_2,43,0,0,0,1,1,2,155
713,0,19996,52,C126,S,72,A,high,11,D,unknown,54,B,NA,NA,X,low,435,Y,low,Parch_1,1,Fare_1,1,ExtraCol1_4,4,ExtraCol4_1,1,ExtraCol7_3,3,NA,NA,ExtraCol13_5,5,Fare_5,52,ExtraCol1_4,72,1,0,0,0,2,2,441
714,0,7545,9.4833,B96 B98,S,76,D,medium,NA,NA,NA,57,A,NA,NA,X,high,300,Z,low,Parch_1,1,Fare_1,1,ExtraCol1_4,4,NA,NA,ExtraCol7_3,3,NA,NA,ExtraCol13_4,4,Fare_2,9.4833,ExtraCol1_5,76,0,0,0,1,1,691,155
715,0,250647,13,B96 B98,S,43,C,medium,47,D,NA,NA,NA,high,NA,X,low,154,NA,low,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_3,3,NA,NA,NA,NA,ExtraCol13_2,2,Fare_3,13,ExtraCol1_2,43,0,0,1,0,2,691,153
716,0,348124,7.65,F G73,S,79,A,high,78,NA,low,72,NA,medium,36,Z,medium,458,Y,high,Parch_1,1,Fare_1,1,ExtraCol1_4,4,ExtraCol4_4,4,ExtraCol7_4,4,ExtraCol10_2,2,ExtraCol13_5,5,Fare_1,7.65,ExtraCol1_5,79,1,0,0,0,1,2,441
717,0,PC 17757,227.525,C45,C,51,C,medium,58,C,NA,NA,D,NA,NA,Y,low,353,Z,low,Parch_1,1,Fare_3,3,ExtraCol1_3,3,ExtraCol4_3,3,NA,NA,NA,NA,ExtraCol13_4,4,Fare_5,227.525,ExtraCol1_4,51,0,0,1,0,4,1,153
718,0,34218,10.5,E101,S,43,B,low,43,C,NA,83,C,low,25,NA,low,92,X,NA,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_3,3,ExtraCol7_5,5,ExtraCol10_2,2,ExtraCol13_1,1,Fare_2,10.5,ExtraCol1_2,43,0,1,0,0,1,3,142
719,0,36568,15.5,B96 B98,Q,43,A,high,NA,A,low,42,A,NA,NA,X,low,87,X,medium,Parch_1,1,Fare_1,1,ExtraCol1_3,3,NA,NA,ExtraCol7_3,3,NA,NA,ExtraCol13_1,1,Fare_3,15.5,ExtraCol1_2,43,1,0,0,0,1,691,441
720,0,347062,7.775,B96 B98,S,59,D,medium,NA,NA,NA,40,C,medium,73,Z,medium,329,Z,high,Parch_1,1,Fare_1,1,ExtraCol1_3,3,NA,NA,ExtraCol7_3,3,ExtraCol10_4,4,ExtraCol13_4,4,Fare_1,7.775,ExtraCol1_4,59,0,0,0,1,1,691,155
721,1,248727,33,B96 B98,S,13,A,high,NA,NA,NA,38,B,low,75,NA,high,364,Z,low,Parch_1,1,Fare_1,1,ExtraCol1_1,1,NA,NA,ExtraCol7_2,2,ExtraCol10_4,4,ExtraCol13_4,4,Fare_4,33,ExtraCol1_1,13,1,0,0,0,3,691,441
722,0,350048,7.0542,B96 B98,S,93,B,low,NA,D,medium,42,NA,unknown,51,Z,low,22,X,high,Parch_1,1,Fare_1,1,ExtraCol1_5,5,NA,NA,ExtraCol7_3,3,ExtraCol10_3,3,ExtraCol13_1,1,Fare_1,7.0542,ExtraCol1_5,93,0,1,0,0,1,691,142
723,0,12233,13,B96 B98,S,84,A,low,NA,NA,low,66,B,medium,75,Z,medium,314,Y,medium,Parch_1,1,Fare_1,1,ExtraCol1_5,5,NA,NA,ExtraCol7_4,4,ExtraCol10_4,4,ExtraCol13_4,4,Fare_3,13,ExtraCol1_5,84,1,0,0,0,1,691,441
724,0,250643,13,B96 B98,S,43,A,unknown,87,D,low,49,C,medium,59,Y,high,265,Y,low,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_5,5,ExtraCol7_3,3,ExtraCol10_3,3,ExtraCol13_3,3,Fare_3,13,ExtraCol1_2,43,1,0,0,0,1,691,441
725,0,113806,53.1,E8,S,78,D,low,11,D,unknown,12,A,medium,NA,Z,high,NA,Z,low,Parch_1,1,Fare_1,1,ExtraCol1_4,4,ExtraCol4_1,1,ExtraCol7_1,1,NA,NA,NA,NA,Fare_5,53.1,ExtraCol1_5,78,0,0,0,1,2,2,155
726,0,315094,8.6625,B96 B98,S,11,A,high,40,A,unknown,56,C,medium,35,Z,high,370,Y,high,Parch_1,1,Fare_1,1,ExtraCol1_1,1,ExtraCol4_3,3,ExtraCol7_3,3,ExtraCol10_2,2,ExtraCol13_4,4,Fare_2,8.6625,ExtraCol1_1,11,1,0,0,0,1,691,441
727,0,31027,21,B96 B98,S,43,C,high,51,NA,NA,NA,D,unknown,51,Z,low,454,X,high,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_3,3,NA,NA,ExtraCol10_3,3,ExtraCol13_5,5,Fare_3,21,ExtraCol1_2,43,0,0,1,0,2,691,153
728,0,36866,7.7375,B96 B98,Q,8,D,high,NA,C,low,10,NA,high,NA,X,medium,17,Z,high,Parch_1,1,Fare_1,1,ExtraCol1_1,1,NA,NA,ExtraCol7_1,1,NA,NA,ExtraCol13_1,1,Fare_1,7.7375,ExtraCol1_1,8,0,0,0,1,1,691,155
729,0,236853,26,B96 B98,S,48,D,unknown,16,C,NA,NA,A,low,76,X,medium,382,Z,medium,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_1,1,NA,NA,ExtraCol10_4,4,ExtraCol13_4,4,Fare_4,26,ExtraCol1_4,48,0,0,0,1,1,691,155
730,0,STON/O2. 3101271,7.925,B96 B98,S,65,A,high,NA,D,NA,31,A,low,NA,Z,medium,166,Y,high,Parch_1,1,Fare_1,1,ExtraCol1_4,4,NA,NA,ExtraCol7_2,2,NA,NA,ExtraCol13_2,2,Fare_2,7.925,ExtraCol1_4,65,1,0,0,0,1,691,441
731,0,24160,211.3375,B5,S,72,A,high,59,NA,medium,NA,NA,NA,5,Z,low,276,Z,low,Parch_1,1,Fare_3,3,ExtraCol1_4,4,ExtraCol4_3,3,NA,NA,ExtraCol10_1,1,ExtraCol13_3,3,Fare_5,211.3375,ExtraCol1_4,72,1,0,0,0,3,2,441
732,0,2699,18.7875,B96 B98,C,41,A,low,NA,NA,medium,17,D,NA,49,Y,low,438,X,low,Parch_1,1,Fare_1,1,ExtraCol1_3,3,NA,NA,ExtraCol7_1,1,ExtraCol10_3,3,ExtraCol13_5,5,Fare_3,18.7875,ExtraCol1_2,41,1,0,0,0,2,691,441
733,0,239855,0,B96 B98,S,43,A,high,16,B,high,NA,D,NA,7,X,high,434,X,high,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_1,1,NA,NA,ExtraCol10_1,1,ExtraCol13_5,5,Fare_1,0,ExtraCol1_2,43,1,0,0,0,1,691,441
734,0,28425,13,B96 B98,S,43,B,high,42,D,NA,NA,NA,unknown,19,Y,low,112,Z,low,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_3,3,NA,NA,ExtraCol10_1,1,ExtraCol13_2,2,Fare_3,13,ExtraCol1_2,43,0,1,0,0,1,691,142
735,0,233639,13,B96 B98,S,20,A,unknown,72,D,NA,13,B,medium,37,Y,high,120,Y,medium,Parch_1,1,Fare_1,1,ExtraCol1_2,2,ExtraCol4_4,4,ExtraCol7_1,1,ExtraCol10_2,2,ExtraCol13_2,2,Fare_3,13,ExtraCol1_1,20,1,0,0,0,1,691,441
736,0,54636,16.1,B96 B98,S,43,A,medium,73,NA,unknown,NA,A,NA,0,Y,low,361,X,medium,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_4,4,NA,NA,ExtraCol10_1,1,ExtraCol13_4,4,Fare_3,16.1,ExtraCol1_2,43,1,0,0,0,2,691,441
737,3,W./C. 6608,34.375,B96 B98,S,43,B,high,19,C,unknown,31,B,low,22,Y,medium,NA,Z,low,Parch_3,3,Fare_1,1,ExtraCol1_3,3,ExtraCol4_1,1,ExtraCol7_2,2,ExtraCol10_2,2,NA,NA,Fare_4,34.375,ExtraCol1_2,43,0,1,0,0,4,691,142
738,0,PC 17755,512.3292,B101,C,43,A,unknown,NA,NA,medium,58,B,medium,54,NA,medium,306,X,high,Parch_1,1,Fare_5,5,ExtraCol1_3,3,NA,NA,ExtraCol7_3,3,ExtraCol10_3,3,ExtraCol13_4,4,Fare_5,512.3292,ExtraCol1_2,43,1,0,0,0,3,1,441
739,0,349201,7.8958,B96 B98,S,43,A,high,89,NA,NA,56,C,medium,37,Y,high,27,X,low,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_5,5,ExtraCol7_3,3,ExtraCol10_2,2,ExtraCol13_1,1,Fare_2,7.8958,ExtraCol1_2,43,1,0,0,0,1,691,441
740,0,349218,7.8958,B96 B98,S,89,A,unknown,22,A,NA,NA,D,NA,89,Z,high,81,Y,high,Parch_1,1,Fare_1,1,ExtraCol1_5,5,ExtraCol4_2,2,NA,NA,ExtraCol10_5,5,ExtraCol13_1,1,Fare_2,7.8958,ExtraCol1_5,89,1,0,0,0,1,691,441
741,0,16988,30,D45,S,81,A,high,2,C,medium,58,D,NA,9,X,low,374,Y,low,Parch_1,1,Fare_1,1,ExtraCol1_5,5,ExtraCol4_1,1,ExtraCol7_3,3,ExtraCol10_1,1,ExtraCol13_4,4,Fare_4,30,ExtraCol1_5,81,1,0,0,0,1,1,441
742,0,19877,78.85,C46,S,76,C,medium,95,NA,unknown,56,NA,low,NA,Z,high,370,Z,NA,Parch_1,1,Fare_1,1,ExtraCol1_4,4,ExtraCol4_5,5,ExtraCol7_3,3,NA,NA,ExtraCol13_4,4,Fare_5,78.85,ExtraCol1_5,76,0,0,1,0,2,1,153
743,2,PC 17608,262.375,B57 B59 B63 B66,C,43,B,high,52,A,NA,8,A,high,59,Z,low,448,Y,low,Parch_2,2,Fare_3,3,ExtraCol1_3,3,ExtraCol4_3,3,ExtraCol7_1,1,ExtraCol10_3,3,ExtraCol13_5,5,Fare_5,262.375,ExtraCol1_2,43,0,1,0,0,2,2,142
744,0,376566,16.1,B96 B98,S,27,A,high,77,NA,NA,NA,NA,medium,64,Y,high,266,X,medium,Parch_1,1,Fare_1,1,ExtraCol1_2,2,ExtraCol4_4,4,NA,NA,ExtraCol10_4,4,ExtraCol13_3,3,Fare_3,16.1,ExtraCol1_1,27,1,0,0,0,1,691,441
745,0,STON/O 2. 3101288,7.925,B96 B98,S,79,D,low,32,NA,NA,11,B,medium,67,Y,high,213,Z,low,Parch_1,1,Fare_1,1,ExtraCol1_4,4,ExtraCol4_2,2,ExtraCol7_1,1,ExtraCol10_4,4,ExtraCol13_3,3,Fare_2,7.925,ExtraCol1_5,79,0,0,0,1,1,691,155
746,1,WE/P 5735,71,B22,S,36,A,unknown,NA,A,NA,43,B,low,5,Y,low,56,Y,low,Parch_1,1,Fare_1,1,ExtraCol1_2,2,NA,NA,ExtraCol7_3,3,ExtraCol10_1,1,ExtraCol13_1,1,Fare_5,71,ExtraCol1_2,36,1,0,0,0,2,2,441
747,1,C.A. 2673,20.25,B96 B98,S,53,B,low,NA,D,medium,36,C,low,79,Y,medium,390,NA,medium,Parch_1,1,Fare_1,1,ExtraCol1_3,3,NA,NA,ExtraCol7_2,2,ExtraCol10_4,4,ExtraCol13_4,4,Fare_3,20.25,ExtraCol1_4,53,0,1,0,0,2,691,142
748,0,250648,13,B96 B98,S,31,C,medium,NA,A,NA,NA,C,medium,33,Z,high,474,NA,high,Parch_1,1,Fare_1,1,ExtraCol1_2,2,NA,NA,NA,NA,ExtraCol10_2,2,ExtraCol13_5,5,Fare_3,13,ExtraCol1_2,31,0,0,1,0,1,691,153
749,0,113773,53.1,D30,S,31,D,high,47,C,unknown,NA,D,medium,65,NA,high,22,Y,high,Parch_1,1,Fare_1,1,ExtraCol1_2,2,ExtraCol4_3,3,NA,NA,ExtraCol10_4,4,ExtraCol13_1,1,Fare_5,53.1,ExtraCol1_2,31,0,0,0,1,1,1,155
750,0,335097,7.75,B96 B98,Q,43,C,high,NA,NA,unknown,NA,C,NA,NA,Y,medium,245,Y,high,Parch_1,1,Fare_1,1,ExtraCol1_3,3,NA,NA,NA,NA,NA,NA,ExtraCol13_3,3,Fare_1,7.75,ExtraCol1_2,43,0,0,1,0,1,691,153
751,1,29103,23,B96 B98,S,43,B,high,NA,B,low,41,NA,unknown,39,NA,low,177,X,high,Parch_1,1,Fare_1,1,ExtraCol1_3,3,NA,NA,ExtraCol7_3,3,ExtraCol10_2,2,ExtraCol13_2,2,Fare_4,23,ExtraCol1_2,43,0,1,0,0,1,691,142
752,1,392096,12.475,E121,S,14,A,unknown,NA,A,unknown,6,A,NA,70,Y,medium,372,Y,high,Parch_1,1,Fare_1,1,ExtraCol1_1,1,NA,NA,ExtraCol7_1,1,ExtraCol10_4,4,ExtraCol13_4,4,Fare_3,12.475,ExtraCol1_1,14,1,0,0,0,2,2,441
753,0,345780,9.5,B96 B98,S,43,D,high,91,NA,NA,0,NA,medium,93,Y,high,381,Y,high,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_5,5,ExtraCol7_1,1,ExtraCol10_5,5,ExtraCol13_4,4,Fare_2,9.5,ExtraCol1_2,43,0,0,0,1,1,691,155
754,0,349204,7.8958,B96 B98,S,93,B,high,NA,A,NA,54,D,NA,87,Y,medium,108,Z,medium,Parch_1,1,Fare_1,1,ExtraCol1_5,5,NA,NA,ExtraCol7_3,3,ExtraCol10_5,5,ExtraCol13_2,2,Fare_2,7.8958,ExtraCol1_5,93,0,1,0,0,1,691,142
755,2,220845,65,B96 B98,S,55,D,high,NA,NA,medium,NA,D,high,NA,Y,low,476,Z,high,Parch_2,2,Fare_1,1,ExtraCol1_3,3,NA,NA,NA,NA,NA,NA,ExtraCol13_5,5,Fare_5,65,ExtraCol1_4,55,0,0,0,1,2,691,155
756,1,250649,14.5,B96 B98,S,43,D,unknown,51,D,medium,54,B,medium,53,Y,low,68,Z,high,Parch_1,1,Fare_1,1,ExtraCol1_3,3,ExtraCol4_3,3,ExtraCol7_3,3,ExtraCol10_3,3,ExtraCol13_1,1,Fare_3,14.5,ExtraCol1_2,43,0,0,0,1,2,691,155
